person_id;loan_id;cb_id;idade;salario_anual;situacao_moradia;anos_trabalhados;motivo_emprestimo;pontuacao_emprestimo;valor_emprestimo;taxa_juros;inadimplencia;comprometimento_renda;historico_inadimplencia;tempo_credito
wfN5uw6d-XMAa;A9AAmUIk-dYCv;9K6Y7vjJ-mZOv;35,0;130000,0;Hipotecada;3.0;Pagamento_Debitos;C;9000,0;12.73;0,0;0.07;Y;8
007o7Z4z-DX1c;UDHcjCZ4-PsCF;1d9AQTCy-shub;24,0;113000,0;Hipotecada;5.0;Educativo;B;17950,0;11.99;0,0;0.16;N;4
KzILJckP-wlZY;xA7znjLq-QQqK;USbKcGDt-gshG;23,0;52000,0;Alugada;5.0;Educativo;C;8000,0;13.22;0,0;0.15;Y;4
mte4wktc-ZptC;EI1Hbo19-ufZK;Dl6yY8Aj-KsQx;26,0;119000,0;Hipotecada;3.0;Pagamento_Debitos;A;9000,0;7.74;0,0;0.08;N;4
DEu57DLM-ZJrZ;u6JvosOJ-Ijk7;JuieegUS-x5Ir;22,0;67000,0;Propria;5.0;Educativo;D;7500,0;16.29;0,0;0.11;Y;3
oebebWeF-KaNF;cCPUmtDB-tvvY;WCRrMhT5-Ojj4;26,0;30000,0;Propria;3.0;Pessoal;A;6000,0;7.9;0,0;0.2;N;2
finx6EM0-UPBH;7CM3Z32S-iS05;kMFpx6H8-Knia;43,0;68000,0;Hipotecada;2.0;Pessoal;C;7000,0;12.61;0,0;0.1;N;11
fFytxyu2-BBkJ;o6wyL19x-A7P5;835S2mJq-3Xgc;28,0;70900,0;Hipotecada;12.0;Educativo;D;25000,0;15.37;0,0;0.35;Y;6
iWABSyZQ-fNk2;rPnjxajc-YZcZ;jsuyKhPK-uBF0;31,0;54000,0;Hipotecada;5.0;Medico;F;19400,0;18.53;1,0;0.36;N;10
ectzteM8-ytwt;JiMUDk43-GyCB;LWtEME1J-HA04;21,0;55000,0;Hipotecada;5.0;Educativo;A;10500,0;7.51;0,0;0.19;N;3
5aTdxbrI-FyK1;2GN3YCaO-DD5j;ol370xS8-WLB3;25,0;40000,0;Hipotecada;5.0;Melhora_Lar;B;15000,0;11.36;1,0;0.38;N;2
wi2qC5p0-UyFf;zyL7erWf-GvWl;mQgcLMCE-mFFz;27,0;60000,0;Hipotecada;6.0;Pessoal;A;10000,0;7.49;0,0;0.17;N;7
nm26knMn-Ps1C;26KOtdFm-fwt7;7zLDJAXK-0Eca;23,0;44000,0;Alugada;2.0;Medico;C;6000,0;14.22;0,0;0.14;Y;4
mUx1y5hm-ASbm;W0pLO3El-zZy1;h7XXYhCc-vQtG;25,0;34800,0;Alugada;0.0;Medico;C;1000,0;13.98;0,0;0.03;Y;3
vLwjwkhr-AiEc;wGzcZHMq-ww14;f19tdxWg-0nhP;28,0;57000,0;Alugada;12.0;Pagamento_Debitos;B;20000,0;11.71;1,0;0.35;N;6
BQaYcN9u-ctzs;8jaCcSsz-gcTA;azLgmaAj-4B1k;26,0;23624,0;Alugada;6.0;Pessoal;B;10000,0;9.88;1,0;0.42;N;2
3EQqPnt5-82dD;dFvNwbgf-LtLe;BBlF72rm-ToEv;27,0;59147,0;Hipotecada;11.0;Medico;B;7000,0;11.26;0,0;0.12;N;5
lWI6bK7Q-Hz5M;rkPkDwAT-jfCC;edCGN5pN-4uuc;31,0;75000,0;Hipotecada;8.0;Educativo;D;16500,0;16.77;0,0;0.22;Y;8
8pUKsErR-E3Jd;zO7znino-rO4e;1zc6QesH-cwlE;26,0;100016,0;Alugada;10.0;Educativo;C;11200,0;13.98;0,0;0.11;Y;2
OOA5SFJE-d5v9;8bgudxW0-arZx;Xyjqn1Qd-Yo6B;26,0;110000,0;Hipotecada;2.0;Melhora_Lar;B;12000,0;10.74;0,0;0.11;N;4
iXTgXTA4-F6Ab;UtO5ue6D-nyUQ;Wt9h5QLI-a2Rp;42,0;69996,0;Hipotecada;1.0;Pessoal;A;10000,0;7.66;0,0;0.14;N;12
NuXccf8Q-7nDU;GYAFNn9F-OSO5;AP1dbqoD-PP4J;24,0;60000,0;Alugada;6.0;Empreendimento;A;10000,0;9.32;0,0;0.17;N;2
20tWiDi9-0L3P;FJszjCNY-NYuv;9JoLd5fe-9o1g;27,0;84000,0;Alugada;0.0;Empreendimento;D;2500,0;14.59;1,0;0.03;N;9
SORNJZ7M-alMU;UIFzenJ0-icwP;By8JW4xL-gqFQ;25,0;19200,0;Alugada;1.0;Empreendimento;E;7000,0;16.82;1,0;0.36;Y;3
OwFA6ykv-oGaO;pqdMvYDM-tGGz;uz81A0P7-tXTG;30,0;60000,0;Propria;11.0;Medico;A;20000,0;6.17;0,0;0.33;N;5
QgdQWWkh-KnlF;gYX1QXfu-4SF1;2AzqARzT-M2ft;42,0;29000,0;Alugada;1.0;Pessoal;D;5000,0;16.49;1,0;0.17;Y;13
ha63uCar-EKbj;3AI7n37i-uTqI;JgB6fRJ3-ZEt5;37,0;63000,0;Alugada;2.0;Pagamento_Debitos;B;11000,0;0.0;0,0;0.17;N;16
oxce0RsU-inu7;H6bawby2-Tfwk;tWAPBzOF-mGLR;25,0;35000,0;Alugada;9.0;Empreendimento;B;1000,0;11.99;0,0;0.03;N;3
MSEbKSQU-rKmu;ck3L3kbQ-Aa1s;MlB8NUBT-QYLD;36,0;70000,0;Hipotecada;2.0;Pessoal;A;11000,0;7.51;0,0;0.16;N;12
SWiIGmFJ-9O2p;vFUXndwK-Wn6z;rbOXYs38-xaHK;24,0;59000,0;Hipotecada;3.0;Educativo;C;6800,0;12.53;1,0;0.12;N;2
jDAbR4yH-agLT;RtlW23oF-cYZZ;3RP5yd4b-ydEG;31,0;201000,0;Hipotecada;3.0;Pessoal;B;15000,0;11.12;0,0;0.07;N;5
m6P8Tsdj-sIMC;ACET4GyK-C2JX;pn7Og9TE-EDNJ;25,0;30000,0;Hipotecada;0.0;Melhora_Lar;A;8000,0;6.92;0,0;0.27;N;3
PUNJ02cj-x7xh;5BuMFhQu-EdLO;XLq01DEH-hsDM;22,0;60000,0;Alugada;6.0;Pessoal;B;12500,0;10.59;0,0;0.21;N;4
swdKgT11-BtmE;AAuoLEGe-onto;ImzWSYEy-NtUo;30,0;51600,0;Alugada;5.0;Pagamento_Debitos;C;16000,0;13.49;1,0;0.31;N;8
Y7L6u8xr-8KlT;S1eznh5G-1lUb;jG9dHm38-YkPY;22,0;108000,0;Propria;2.0;Empreendimento;C;8000,0;15.27;0,0;0.07;Y;2
BjjbSTaz-Y8gq;CXypZ8WC-PGmT;T3tKZXq4-3kBO;24,0;71496,0;Hipotecada;5.0;Pessoal;D;15000,0;15.95;0,0;0.21;Y;3
eKFz8eyn-xasr;PBy5kXHw-LAqs;9ND8s1a6-3ndY;29,0;30000,0;Hipotecada;0.0;Pagamento_Debitos;A;15000,0;9.63;0,0;0.5;N;8
ECRN2m41-67cs;X77i2L3T-7mic;rqQ9Yq43-howF;25,0;80004,0;Alugada;9.0;Melhora_Lar;C;11000,0;12.53;0,0;0.14;N;4
OiyTF2nl-hOwi;dftZf3u6-Xc9m;lihdB6Bh-jlG7;31,0;45000,0;Alugada;0.0;Educativo;C;4000,0;13.43;0,0;0.09;N;6
XnSRaqhX-Cvfm;amyEzryy-wGRW;j16zOYYT-8ZMq;24,0;83000,0;Alugada;8.0;Pessoal;A;35000,0;8.9;1,0;0.42;N;2
c7G831mf-rXw0;Xh5AtsQ7-j29p;u0pmEvZt-llBe;25,0;51492,0;Hipotecada;2.0;Educativo;B;13800,0;10.38;0,0;0.27;N;4
qqBMyInS-aGKl;Q8H92GQ5-Fd74;cjShcUOG-HxrO;25,0;43000,0;Alugada;2.0;Empreendimento;A;7800,0;7.14;0,0;0.18;N;3
8AyDsUGc-DTfb;ikjILaEx-g4B7;bBH7GUsS-q5Xa;28,0;59000,0;Hipotecada;1.0;Pagamento_Debitos;A;12000,0;9.63;1,0;0.2;N;10
jNNL0XxD-kvlU;cKqj7onL-5oS8;DBZcGBke-4TQe;35,0;90000,0;Alugada;3.0;Pagamento_Debitos;B;11000,0;11.99;0,0;0.12;N;10
BZ1U4uKk-Z2DO;QbWyXU2x-Fyeh;N2nYHpTe-IN9k;22,0;101000,0;Alugada;0.0;Educativo;A;1475,0;5.79;0,0;0.01;N;3
ABQag51R-yjQ9;oRXf2Tbz-s6aW;DSIZ0qyB-QoTp;47,0;305000,0;Hipotecada;6.0;Melhora_Lar;C;10000,0;13.43;0,0;0.03;Y;12
1ukWofOo-DcMi;18Zg9MdZ-uh9p;EwbfQvQB-Cd9Z;45,0;34000,0;Alugada;1.0;Educativo;A;5000,0;0.0;1,0;0.15;N;11
XJJYgQ7G-YwQ7;nKR6ts9n-oS2m;bdIJCWoK-l9hQ;30,0;50000,0;Hipotecada;6.0;Pagamento_Debitos;C;4000,0;14.27;0,0;0.08;N;9
ggLE6uyy-41N6;aLzzNhWz-eyt8;sm2IQv3r-5LiH;21,0;25000,0;Alugada;0.0;Educativo;A;8125,0;7.9;1,0;0.33;N;3
qOriIaFN-40K9;n1po9B9Q-Ijsh;JieUZZTl-7eIY;31,0;50000,0;Alugada;9.0;Pagamento_Debitos;A;12000,0;6.03;0,0;0.24;N;6
6h1D1i78-EPpm;soTfDzxY-BGOM;FvJfoa6k-wcwj;27,0;35000,0;Alugada;11.0;Empreendimento;A;10000,0;8.49;0,0;0.29;N;6
UHwSx3s2-ue1u;9eIaNMKy-TI91;ecoEbh0o-Bl9p;30,0;31000,0;Hipotecada;3.0;Empreendimento;D;12000,0;14.42;1,0;0.39;N;5
ofC7D92U-l90w;0iNwfxc9-vu4d;hA3wSGPd-zN3a;22,0;24960,0;Alugada;0.0;Empreendimento;A;2500,0;7.51;0,0;0.1;N;2
vnroGHy6-XeTO;l94Q0bc6-yHAr;vOe5ouwp-31W2;24,0;45000,0;Alugada;0.0;Pagamento_Debitos;D;4000,0;15.99;1,0;0.09;N;4
e7Mx61Jr-W8st;x9FqsK0l-oQkw;CvLPHvI2-sTib;37,0;56500,0;Hipotecada;4.0;Educativo;B;10000,0;0.0;0,0;0.18;N;13
L219CqD3-MjAH;sB1InQNb-qLHA;d9RW3WL6-nOcS;34,0;54072,0;Hipotecada;12.0;Medico;B;7000,0;11.89;0,0;0.13;N;9
iwHqTBNR-pNBy;JblQF0KK-m54J;lT3bIDmN-fISM;24,0;80000,0;Hipotecada;8.0;Educativo;B;18000,0;10.62;0,0;0.23;N;2
b5wLJ23I-Qen7;GXkFHoX3-P8JR;Esqn7gYs-1fBF;23,0;32000,0;Propria;2.0;Empreendimento;A;6500,0;8.59;0,0;0.2;N;2
qpG9t59d-Cas4;0rvU1K4C-Oa6P;Z6qW0pbm-e78I;27,0;43200,0;Alugada;4.0;Medico;B;4200,0;10.74;0,0;0.1;N;6
lqra8fmI-YFEw;bEx3spfQ-UnQg;HZvJgb5h-uGUb;33,0;120000,0;Hipotecada;3.0;Medico;A;14000,0;7.29;0,0;0.12;N;8
ktBDGmZE-bRsY;b5BSdzkp-eCH5;bGbxhADl-iq9I;29,0;125004,0;Alugada;3.0;Medico;B;7200,0;9.99;0,0;0.06;N;6
8Uzno4tP-vCuT;10NwwPgt-3Uol;qnvEEYQM-ItJn;23,0;70000,0;Hipotecada;7.0;Educativo;A;20000,0;6.17;0,0;0.29;N;2
t3PUTiDB-Z40R;TlximYpc-dcEQ;knAceu7I-TzWw;29,0;73000,0;Hipotecada;6.0;Educativo;D;21000,0;13.36;1,0;0.29;Y;7
Tz06pxa0-wLtr;bR4QBPYJ-c6sI;JbT5zivY-LmDm;24,0;50004,0;Alugada;5.0;Educativo;A;4000,0;7.88;0,0;0.08;N;2
oRyIuaFB-oIAC;1Tk6zOPX-i7j2;zvhRqtHS-IDJx;26,0;74000,0;Hipotecada;8.0;Educativo;B;15000,0;9.91;1,0;0.2;N;3
PU3RXixa-GE9k;Uk4qjGHc-CfXE;P3GLl7qD-qAyx;22,0;44094,0;Alugada;1.0;Pessoal;A;3600,0;7.37;0,0;0.08;N;2
ozxQGUie-1eIC;wJsQkwBi-eCvw;fCbqQQCB-CLMq;24,0;39000,0;Alugada;5.0;Medico;D;20000,0;14.74;1,0;0.51;N;2
2pfe4UXQ-P13z;gu7aDTuM-Qqed;xbyRnLiB-JECj;27,0;52000,0;Alugada;0.0;Pessoal;C;6225,0;14.35;0,0;0.12;N;7
YusBuYtW-UmCc;iNIGqEhO-CcgX;ifdTrZ0w-0oPt;27,0;50055,0;Hipotecada;5.0;Empreendimento;B;15000,0;10.62;0,0;0.3;N;5
nhTvZFDs-ImZo;9nd5EsUX-F1Gk;onNRqhH6-G6nj;33,0;50000,0;Hipotecada;14.0;Pagamento_Debitos;D;10000,0;16.89;1,0;0.2;N;7
N9TeUfPX-jok5;UnktfuhZ-FEwS;btAdqw3X-oIjz;29,0;90000,0;Alugada;4.0;Empreendimento;B;12000,0;10.74;0,0;0.13;N;10
wgZtBixt-8hsp;1MfoMjAh-wrPE;91CYao2B-RF3M;35,0;85000,0;Alugada;1.0;Pagamento_Debitos;A;3600,0;7.51;0,0;0.04;N;6
GTfcpgtK-Ykr2;QgFjZHXK-0ucq;JANagmWP-w32I;29,0;16800,0;Alugada;9.0;Melhora_Lar;D;2750,0;14.84;1,0;0.16;Y;10
Sx8dQ8Og-44E6;aKtX3f6w-bMUu;rQjmNmRW-mGsB;21,0;33600,0;Alugada;2.0;Medico;B;12000,0;11.12;1,0;0.36;N;3
1bCNrWUp-ug7B;MOkDnrE3-OwvQ;Tkqvxj90-lIKb;25,0;45149,0;Hipotecada;0.0;Educativo;A;9000,0;5.79;0,0;0.2;N;4
41pIP5He-oZXi;Hc4HlJBx-9a8w;uBLXCxd9-IzRH;23,0;85000,0;Alugada;5.0;Medico;C;6700,0;15.23;0,0;0.08;Y;2
DpwbmfqM-r1xE;38fjNjAi-wAnX;9oFCsFNi-vATT;22,0;50000,0;Alugada;6.0;Educativo;D;11400,0;17.58;0,0;0.23;Y;4
fXsaCKXJ-L16R;90k6aczX-2dhj;Cg47pMlO-qqyd;23,0;47000,0;Alugada;4.0;Educativo;B;5000,0;9.99;0,0;0.11;N;3
jc2EiPxO-DtJU;BKC0RP7U-GtWK;XUykbwGg-qdf9;26,0;77100,0;Alugada;8.0;Educativo;B;35000,0;12.42;1,0;0.45;N;3
Nfmu6h1q-YGvg;k6g3il5c-t1dy;FBFMwgZy-Q02g;24,0;49500,0;Alugada;9.0;Educativo;D;6000,0;16.07;0,0;0.12;Y;4
YTLprXTg-5kBr;pSHNQYUS-MRFX;BoHWtbIn-qzD3;22,0;33600,0;Hipotecada;7.0;Educativo;A;10750,0;7.88;0,0;0.32;N;2
c5r5AfiB-djin;qqMSj4jj-A0gF;WAMfaIcg-SpXp;37,0;74000,0;Hipotecada;6.0;Pessoal;D;10000,0;16.29;1,0;0.14;N;14
aPfDu39K-IHP0;1jnA9Yt1-5ksn;swfdu5Ya-FgpT;33,0;58000,0;Hipotecada;2.0;Empreendimento;B;15000,0;9.91;0,0;0.26;N;9
bOpfx4BZ-8Qvl;FB5cUYI3-S2nF;obDWI3s4-ZPRW;35,0;40000,0;Alugada;0.0;Medico;B;5600,0;9.76;0,0;0.14;N;6
o1PGbz2r-9ZO2;fz3GhwzW-i6Os;iwcbtOBd-pZIN;25,0;50100,0;Alugada;1.0;Pessoal;D;12000,0;14.74;1,0;0.24;Y;2
0YNafDNb-CCc3;4oY3RgYN-HZbY;6DEJoZAj-JhdH;23,0;75000,0;Alugada;3.0;Empreendimento;A;2000,0;5.79;0,0;0.03;N;3
qzZIy5gb-DApY;QptK4y7i-Itqa;TXHz52uI-GeWF;23,0;45000,0;Hipotecada;4.0;Educativo;C;8650,0;14.27;0,0;0.19;N;2
AXRNAMod-6Gih;Hxnufdhx-meoF;aZZmNxCz-64mX;22,0;48526,0;Hipotecada;0.0;Educativo;B;13500,0;11.14;0,0;0.28;N;3
sE364lwO-xk3C;gW2HhgGg-PZps;JBx3xsFx-gE57;26,0;54000,0;Hipotecada;10.0;Educativo;A;5000,0;6.62;0,0;0.09;N;2
zP5stwxx-bMLu;r2ijG3oF-UyFL;kmRnMGeW-Heea;26,0;44400,0;Hipotecada;0.0;Pagamento_Debitos;C;6500,0;14.35;0,0;0.15;N;3
xj4qqQXq-JHrS;ufzxl1XZ-Kuby;nkfPlCnM-zyHS;34,0;113000,0;Alugada;6.0;Educativo;C;9600,0;0.0;0,0;0.08;Y;9
YhqjsYHq-pqNF;w1YDqShG-M6B4;YD185N0z-JMXN;25,0;39000,0;Alugada;1.0;Melhora_Lar;D;10750,0;14.59;1,0;0.28;Y;4
hYvWHqSC-yqm6;FpjliSLe-Gjd3;lvqk82qB-pPed;30,0;108000,0;Hipotecada;14.0;Melhora_Lar;B;5000,0;10.99;0,0;0.05;N;5
fJusIWQD-aoSe;waajTdE1-C1jg;29TxtHhp-gFZt;34,0;90636,0;Hipotecada;4.0;Educativo;C;17000,0;13.85;0,0;0.19;Y;5
Ts0yXPxm-2oZG;0ap00MS7-rjxZ;83yb0lDr-08om;24,0;96900,0;Hipotecada;8.0;Pagamento_Debitos;A;9300,0;6.17;0,0;0.1;N;2
lJ3RrRDr-nBLm;5MsNMdbh-6Byo;bLNhwyWC-dnkb;42,0;54000,0;Alugada;4.0;Pagamento_Debitos;C;16000,0;12.87;1,0;0.3;Y;14
0t8yu7jN-uOJ3;I9XogMeH-O5fj;4YKhOgF6-iTy4;24,0;113000,0;Hipotecada;5.0;Empreendimento;B;10500,0;0.0;0,0;0.09;N;4
G0vLLE6w-ieH7;kXiDT37x-UOyK;O41unrdu-3YfY;40,0;50000,0;Hipotecada;5.0;Melhora_Lar;D;6000,0;14.96;0,0;0.12;Y;16
qcMLnKpj-Xb7z;8dK2iyt6-AWyj;w7MboIzj-Dfho;39,0;24000,0;Alugada;1.0;Pagamento_Debitos;A;8500,0;7.49;1,0;0.35;N;12
bLtbUwAz-HbS2;Or2TvK6w-zM0P;ySlr9RbX-D4bQ;29,0;112500,0;Hipotecada;11.0;Educativo;C;3000,0;13.35;0,0;0.03;N;10
sgsB60yB-Sz8r;OtlsjZ26-n40j;blTpeq3E-B45v;39,0;67000,0;Alugada;0.0;Empreendimento;D;24000,0;15.31;1,0;0.36;N;11
0SHjkHAj-It6m;hYWun3O1-LMLw;euilzptx-E4qH;25,0;19000,0;Alugada;0.0;Pagamento_Debitos;C;750,0;12.29;0,0;0.04;Y;4
fZtej719-zbGj;riB2W87i-2MDl;6c7NLkDR-nJs1;23,0;26400,0;Alugada;0.0;Pessoal;A;4800,0;0.0;0,0;0.18;N;4
vCjd6Hmq-4eOx;TMwmZ1sR-iYU6;OhlwrGqb-nglv;27,0;109000,0;Hipotecada;7.0;Educativo;A;3950,0;6.03;0,0;0.04;N;7
Cec6QFh3-efUy;8AkK8u7v-oMYR;5fcwXiPm-91Az;22,0;25000,0;Alugada;0.0;Medico;C;7000,0;12.87;0,0;0.28;Y;2
gOleqqpE-zM6T;EF7Wunpk-m8Ic;4Zh5Bmpf-GruP;22,0;58000,0;Alugada;2.0;Pessoal;A;6000,0;6.92;0,0;0.1;N;4
zwF1Y3hp-g5DI;71CDTKEC-RqzR;hxPoB83j-1WYx;26,0;42900,0;Alugada;3.0;Pessoal;D;10000,0;0.0;0,0;0.23;N;3
ziDIE0Kr-B0hD;Aanu9Ncc-5KF9;hQKT93by-kmyQ;23,0;34800,0;Alugada;0.0;Melhora_Lar;B;7000,0;11.99;1,0;0.2;N;3
c1u6pZS3-5IdX;yTRpawGr-OF8w;540c1Ho1-tksw;27,0;70000,0;Alugada;2.0;Educativo;B;10000,0;10.99;0,0;0.14;N;6
0hKE8Jlk-q1KX;oxHGkDSv-55MC;4SEHd9RI-1OZ6;27,0;157500,0;Propria;6.0;Medico;C;25000,0;12.87;0,0;0.16;Y;6
YpXdjJIj-JDiY;Hh0LXxYz-kNNk;7Fw0sDuv-OYkH;22,0;60132,0;Alugada;7.0;Educativo;C;15000,0;14.26;0,0;0.25;N;4
EspgRsUL-qnIM;gew0aYsr-jru8;BhA6aI45-j5uR;21,0;49200,0;Alugada;4.0;Educativo;C;6000,0;13.72;0,0;0.12;N;3
Omm3woB9-birw;oGxzFMSZ-yMjI;rbpCocbt-T1b9;27,0;36000,0;Hipotecada;0.0;Pagamento_Debitos;A;6000,0;7.29;0,0;0.17;N;10
aOuKI08o-5bEt;8lJEq7fn-qjmN;YsrQKwaR-sg6T;34,0;65000,0;Hipotecada;17.0;Pessoal;B;10000,0;11.36;0,0;0.15;N;7
hJBx5Wyd-4fZ6;2HQDTosU-Th4D;0tEqFj5M-u9S0;44,0;83000,0;Outros;2.0;Pessoal;D;12000,0;16.0;1,0;0.14;Y;12
FG7qc9Lt-9jkO;lPlDlFvy-sh3w;Zuk26kXb-ksD9;21,0;81000,0;Propria;0.0;Educativo;C;8400,0;12.53;0,0;0.1;Y;3
lblKcfYt-uSS4;gt9xhzu9-89hl;9C7IdiQ2-adr1;31,0;49000,0;Alugada;5.0;Melhora_Lar;B;6000,0;10.59;1,0;0.12;N;9
bgvYwYEN-dkik;mXXKC3kW-316u;m5QeQZoC-lsZD;23,0;30000,0;Alugada;0.0;Pessoal;B;5000,0;11.86;0,0;0.17;N;2
a2ihHjXe-lgsj;pUJj2jne-yEkr;O2angz9w-Jiia;25,0;41718,0;Propria;3.0;Empreendimento;A;5000,0;7.51;0,0;0.12;N;2
OSEIqq7y-H08N;cINmRq89-ipeS;AMFicg0f-dLtK;25,0;32000,0;Alugada;7.0;Pagamento_Debitos;A;11000,0;7.66;1,0;0.34;N;3
buQUvUeM-KaaL;lUo2Aghv-es9U;qN1re2Cc-3rWp;26,0;97000,0;Alugada;3.0;Educativo;C;21000,0;0.0;0,0;0.22;Y;3
1YDSAPgo-AT1g;NPRHiCaq-yyrI;SJrK6PS9-aPXr;21,0;18456,0;Alugada;2.0;Medico;C;3500,0;13.35;1,0;0.19;Y;2
nHEMHtDa-GNQb;hk6qf9Rs-ayS6;8WbdMtOI-WRrh;21,0;12960,0;Alugada;2.0;Empreendimento;B;2525,0;0.0;1,0;0.19;N;2
m3IiApJ9-Tmtn;ZkxqvBZX-W0gF;pjZKvMeh-XZvZ;40,0;32878,0;Alugada;6.0;Empreendimento;C;13775,0;12.98;1,0;0.42;Y;14
mrfyMdi7-QByQ;gWn6hAtm-jYD1;xdaq9pNY-Ap8K;28,0;67000,0;Alugada;3.0;Melhora_Lar;B;12000,0;0.0;0,0;0.18;N;5
RDGUZJhl-vf4C;XcdpIIeg-3xAw;mwTLkFdX-QTZf;29,0;200000,0;Hipotecada;9.0;Medico;B;6000,0;0.0;0,0;0.03;N;8
SMgtPom7-tqyp;lXb4ECPO-Cl0S;jgc7z9H6-D8jp;27,0;130000,0;Alugada;6.0;Educativo;A;10000,0;7.74;0,0;0.08;N;5
2JRDAjs1-52Kr;zxkOXY9z-rTZW;xu35fZ7o-pGXu;28,0;58600,0;Outros;1.0;Melhora_Lar;A;4550,0;8.0;0,0;0.08;N;8
0c3DUzPc-dDzm;pav7WMqK-Po79;4KZUHbfL-xHrh;23,0;24000,0;Alugada;0.0;Melhora_Lar;C;5000,0;14.27;1,0;0.21;Y;2
4hkpHCCa-byyf;vfxOWUPy-1cpG;1sqM2mGB-tuWv;26,0;97188,0;Alugada;7.0;Empreendimento;D;16000,0;12.8;0,0;0.16;N;3
rddbqdFt-DfMI;zAkhZE39-AJoE;YDg0BES3-AE7A;25,0;37000,0;Propria;0.0;Empreendimento;C;10000,0;15.96;0,0;0.27;N;3
ya8x5QXc-Pg0S;AtxEjOXe-GOzw;0tr7SYS9-Cgwb;32,0;90000,0;Hipotecada;7.0;Medico;B;3000,0;9.25;0,0;0.03;N;9
6Rr459ie-WwOr;nmw0WamH-Td8G;duh7tvOk-6dyI;38,0;92904,0;Hipotecada;8.0;Medico;B;5375,0;10.51;0,0;0.06;N;16
8Qkkuvzh-tZGD;kX2ywqsJ-QLNb;PBQv8UCN-yWiq;24,0;18000,0;Alugada;0.0;Melhora_Lar;A;10000,0;7.29;1,0;0.56;N;4
sQhrjXgA-J3LL;fRngaunJ-ze2B;mYXThTrf-WLG0;29,0;54000,0;Hipotecada;7.0;Medico;F;14800,0;18.53;1,0;0.27;Y;8
jdJg1Km5-KcCr;5fJY973d-2QPd;tobSBJXp-4jxt;46,0;55000,0;Hipotecada;3.0;Empreendimento;B;15000,0;10.37;0,0;0.27;N;11
e8SFXui1-CvW0;GlFbpFx4-PAkq;4vQiGUft-XT4o;25,0;62400,0;Hipotecada;4.0;Melhora_Lar;B;2000,0;10.99;0,0;0.03;N;4
GKAu1jbt-Icr3;10somE1W-mcQP;UGPewKSQ-0jBc;36,0;36000,0;Alugada;3.0;Pagamento_Debitos;C;9000,0;12.73;0,0;0.25;Y;17
to0G68ET-WXNi;XcYUai3t-Kqgo;qgqOcbMg-qw4w;25,0;108000,0;Hipotecada;9.0;Medico;B;15000,0;10.39;0,0;0.14;N;4
BUE3jtO4-hCIe;wL5lcTLU-5lRZ;Bebzt28R-HoBx;25,0;28800,0;Alugada;2.0;Pagamento_Debitos;B;3000,0;12.42;0,0;0.1;N;2
02PcyCJa-RwiI;ciDlYq8s-pFhB;tQ0AwsDM-Xw80;22,0;60000,0;Hipotecada;1.0;Medico;A;10000,0;7.9;0,0;0.17;N;4
7IW9YDGp-Jien;XY2MzbjC-u8pS;8mds1DTB-pKJj;28,0;46858,0;Hipotecada;0.0;Pessoal;B;3600,0;9.91;0,0;0.08;N;10
qCSa540e-FRuK;8X7MDdG6-dNDg;droP7aCl-NSwF;24,0;64000,0;Hipotecada;2.0;Pagamento_Debitos;E;12000,0;17.56;1,0;0.19;Y;4
D0HHkA2C-EscH;Zvgx054C-BIc1;15qcHEkI-qXPt;37,0;26400,0;Alugada;0.0;Medico;E;10000,0;19.03;1,0;0.38;Y;12
kKXc280Z-jHC2;mQzyCcmQ-PbRL;zHi7KuJf-87Xk;26,0;135000,0;Alugada;0.0;Pessoal;B;10000,0;10.39;0,0;0.15;N;13
F6EUTT5r-U2wr;mt2eurOT-aLcs;ROLmRIT3-KJYC;26,0;200000,0;Hipotecada;4.0;Educativo;C;15000,0;14.79;0,0;0.07;N;3
QoHJD8kc-B6ub;hKbpkhPp-jbGI;cuBRCv68-fED0;29,0;35000,0;Alugada;0.0;Empreendimento;A;3200,0;7.49;0,0;0.09;N;6
NGqf58kR-v1US;Xa3qe3Y4-0ILb;WXzZ26zT-c0hj;24,0;33396,0;Alugada;3.0;Pessoal;D;2800,0;16.0;1,0;0.08;N;3
5ElrUJK1-prQH;fRZWnUz0-hxST;WGKpoTJT-lTBu;23,0;92000,0;Hipotecada;7.0;Educativo;C;7000,0;13.47;0,0;0.08;Y;4
yqdLvWby-uEAl;HJd3FHwL-2t9o;1nnIRrrk-zGL1;24,0;112000,0;Hipotecada;0.0;Pagamento_Debitos;B;6000,0;9.91;0,0;0.05;N;4
Ua4SazLd-IJvY;tfoHIx0G-GuWt;pHsoGYO1-PbYQ;23,0;30000,0;Alugada;3.0;Pessoal;B;10000,0;11.14;1,0;0.33;N;2
Srsm4Zdh-na5y;7pdaa782-2j3p;2uHCu9fv-iG1B;22,0;39000,0;Alugada;4.0;Medico;B;14000,0;10.37;1,0;0.36;N;3
rBLux8yM-f98s;oeP0g3yx-JxNJ;ZwEPIxmy-ZGcj;44,0;30000,0;Hipotecada;7.0;Pagamento_Debitos;D;4500,0;15.62;1,0;0.15;N;15
s9bh1pM5-W1Qc;hOouoYhT-XXTL;Y4uX1kvw-sIMx;30,0;50000,0;Hipotecada;0.0;Empreendimento;C;10000,0;0.0;0,0;0.2;N;9
